CampaignID,GoalAmount,RaisedAmount,DurationDays,NumBackers,Category,LaunchMonth,Country,Currency,OwnerExperience,VideoIncluded,SocialMediaPresence,NumUpdates,IsSuccessful
CID_05124,55042,70244.0698,79,411,Art,February,Canada,CAD,0,Yes,43478,24,1
CID_05125,65401,72731.75391,38,1439,Technology,April,USA,USD,0,Yes,11221,31,1
CID_05126,22290,16565.93943,60,969,Art,December,Australia,CAD,12,No,5560,0,0
CID_05127,28624,21685.97295,77,1274,Art,January,UK,AUD,1,No,44071,23,0
CID_05128,16509,18705.24433,80,1623,Music,August,USA,EUR,9,Yes,62654,21,1
CID_05129,39278,53875.36792,47,1256,Film,January,Australia,USD,11,Yes,72465,12,1
CID_05130,89560,99792.76455,56,1565,Film,January,Canada,AUD,4,No,20190,15,1
CID_05131,16544,24556.96229,45,1787,Film,October,UK,GBP,6,Yes,23538,7,1
CID_05132,72645,63764.70696,37,1938,Film,March,Australia,CAD,3,Yes,66717,29,0
CID_05133,89317,100135.6284,48,875,Games,January,Germany,AUD,14,Yes,74195,13,1
CID_05134,20782,27482.15803,24,1159,Technology,May,USA,AUD,1,Yes,23656,18,1
CID_05135,44272,57043.13987,29,1024,Film,November,USA,EUR,16,Yes,36816,32,1
CID_05136,56918,54989.67431,31,488,Technology,October,Australia,AUD,0,No,93827,7,0
CID_05137,79876,73439.37136,27,854,Film,September,USA,AUD,17,No,23651,38,0
CID_05138,36146,28903.2428,65,531,Games,March,Australia,EUR,2,No,25360,28,0
CID_05139,28259,24946.03389,57,783,Technology,February,Germany,AUD,3,No,89817,22,0
CID_05140,92056,51034.20098,76,1261,Art,October,UK,USD,19,Yes,62783,46,0
CID_05141,49295,49800.24875,60,1429,Film,June,USA,AUD,1,No,91604,13,1
CID_05142,81834,71194.36236,18,210,Technology,October,Canada,GBP,14,Yes,43160,10,0
CID_05143,53822,44911.49177,33,796,Games,April,Germany,AUD,6,No,1718,40,0
CID_05144,9264,9816.907909,67,1984,Music,August,Canada,GBP,0,No,98184,31,1
CID_05145,80349,84769.0241,68,651,Games,March,UK,EUR,0,No,11593,7,1
CID_05146,99125,112193.4716,89,1069,Music,September,Australia,EUR,17,Yes,93674,30,1
CID_05147,29631,26003.81856,17,1277,Art,January,Canada,GBP,12,No,81400,37,0
CID_05148,93371,102451.5888,17,997,Technology,June,Germany,AUD,0,No,39283,8,1
CID_05149,78998,76763.81837,24,106,Film,September,Canada,EUR,19,No,14195,49,0
CID_05150,68604,94200.27884,75,1949,Film,November,UK,CAD,5,No,41834,37,1
CID_05151,66573,55844.17756,19,802,Music,September,Australia,EUR,7,Yes,85582,30,0
CID_05152,74374,107052.1188,49,427,Film,May,USA,EUR,16,No,44392,29,1
CID_05153,67174,54557.39893,56,209,Games,November,Germany,GBP,8,No,26010,35,0
CID_05154,98414,146544.6486,70,1878,Film,June,Australia,CAD,2,No,98903,40,1
CID_05155,11758,12482.8708,66,1890,Music,January,USA,CAD,19,No,90755,17,1
CID_05156,66477,83061.62877,78,1846,Film,November,Canada,EUR,17,Yes,88641,2,1
CID_05157,36693,48030.9629,42,1460,Technology,March,Australia,CAD,3,No,28322,22,1
CID_05158,49765,67293.53501,62,1895,Art,November,UK,CAD,14,Yes,3530,17,1
CID_05159,22475,18728.5095,83,365,Technology,November,Germany,CAD,18,Yes,50198,7,0
CID_05160,32198,26461.5958,79,512,Art,February,Australia,USD,13,Yes,38155,44,0
CID_05161,24500,20648.09522,57,1684,Art,October,USA,GBP,18,Yes,37889,30,0
CID_05162,45770,27824.74657,30,184,Technology,December,Germany,AUD,11,No,65095,12,0
CID_05163,69684,69315.78953,20,1894,Games,May,Australia,USD,13,Yes,98099,15,0
CID_05164,62754,90874.49714,44,152,Film,February,Germany,GBP,2,No,22757,33,1
CID_05165,74629,49829.30288,17,1481,Games,October,Australia,EUR,4,No,7772,48,0
CID_05166,98475,121730.3289,40,1229,Film,April,Germany,USD,18,Yes,76904,11,1
CID_05167,66713,48837.60267,85,922,Technology,March,Australia,CAD,13,Yes,94542,37,0
CID_05168,74958,41300.28737,35,798,Art,September,Canada,AUD,12,Yes,99025,12,0
CID_05169,39202,24796.15974,74,112,Technology,August,USA,EUR,14,No,47784,4,0
CID_05170,23618,24248.50059,56,1252,Art,September,Canada,GBP,16,No,72733,8,1
CID_05171,3308,2914.162666,21,863,Art,October,Germany,EUR,1,Yes,24367,45,0
CID_05172,14907,15215.40439,45,1310,Games,September,USA,AUD,3,No,83824,16,1
CID_05173,23198,32899.67061,36,628,Music,September,Australia,EUR,6,No,70666,38,1
CID_05174,12923,18588.7347,65,1325,Art,August,Germany,EUR,10,No,83413,41,1
CID_05175,28525,23048.8681,43,1982,Film,March,Germany,USD,0,No,63941,34,0
CID_05176,79893,95854.04957,24,699,Art,September,USA,USD,10,No,43775,36,1
CID_05177,37925,29938.47383,18,1977,Music,September,USA,GBP,7,No,41772,42,0
CID_05178,68675,90231.02127,59,439,Music,July,UK,GBP,7,No,68560,40,1
CID_05179,41984,26172.91565,33,1119,Film,November,USA,CAD,5,Yes,99344,17,0
CID_05180,10121,12516.35048,22,579,Games,July,Canada,AUD,14,No,39074,40,1
CID_05181,88764,59312.97783,59,49,Art,December,Germany,GBP,8,Yes,95256,0,0
CID_05182,6550,4774.449508,88,1674,Games,April,Canada,AUD,4,No,43359,33,0
CID_05183,96646,55692.98957,21,272,Film,May,USA,CAD,12,Yes,2401,17,0
CID_05184,25690,22682.21014,36,500,Music,August,USA,CAD,19,Yes,1377,15,0
CID_05185,84975,42688.16333,29,1981,Music,April,Australia,EUR,18,No,86964,27,0
CID_05186,29822,41690.79525,72,346,Technology,May,UK,USD,10,No,9354,7,1
CID_05187,59389,63672.39262,55,251,Music,August,Australia,GBP,5,No,44634,29,1
CID_05188,11510,14756.64346,59,1965,Technology,December,Canada,GBP,3,No,97375,47,1
CID_05189,49719,33445.46493,16,1523,Games,August,USA,GBP,4,Yes,73065,3,0
CID_05190,44040,61075.82517,63,1305,Games,October,USA,EUR,5,Yes,56331,32,1
CID_05191,93761,70157.10742,42,1961,Technology,May,Germany,CAD,13,No,67062,8,0
CID_05192,16137,14424.81298,51,115,Film,May,USA,AUD,2,Yes,21840,32,0
CID_05193,68006,78682.14361,15,598,Music,September,Germany,EUR,1,No,31332,44,1
CID_05194,67454,65195.99687,69,1813,Technology,November,Germany,EUR,14,Yes,17629,4,0
CID_05195,63412,72379.83706,37,1480,Games,June,Germany,EUR,17,No,72077,49,1
CID_05196,74495,42702.58515,59,1293,Film,September,USA,USD,16,No,73714,20,0
CID_05197,79886,63356.63978,30,351,Music,October,UK,CAD,14,Yes,47255,30,0
CID_05198,6708,4418.725681,77,425,Technology,August,USA,EUR,9,No,48005,45,0
CID_05199,30540,43290.04959,46,886,Music,September,USA,CAD,15,No,75443,36,1
CID_05200,17689,10558.0627,65,1835,Games,September,USA,CAD,5,No,95133,41,0
CID_05201,54441,66820.39846,39,1191,Technology,January,UK,USD,9,Yes,18294,7,1
CID_05202,51484,70600.61221,54,834,Technology,August,USA,GBP,12,No,18176,10,1
CID_05203,6961,6063.91603,23,976,Art,August,USA,CAD,9,Yes,55959,9,0
CID_05204,68636,91049.37179,50,1697,Art,January,Canada,CAD,3,No,6266,14,1
CID_05205,29827,24323.95638,25,1160,Art,February,Australia,AUD,19,No,85928,31,0
CID_05206,25934,16411.8569,43,377,Art,September,Australia,CAD,13,No,75034,27,0
CID_05207,15811,20817.00913,25,716,Technology,June,Canada,GBP,17,No,33565,49,1
CID_05208,80388,85295.16247,35,1501,Film,May,Australia,USD,7,Yes,67567,20,1
CID_05209,73847,106230.531,33,14,Film,January,UK,USD,4,No,67278,27,1
CID_05210,71362,94721.02853,87,1403,Games,June,USA,CAD,2,Yes,53730,42,1
CID_05211,40470,34311.24358,38,1662,Games,August,Canada,GBP,6,Yes,18351,2,0
CID_05212,40499,33790.94559,32,991,Film,February,Australia,USD,8,No,28083,0,0
CID_05213,9165,13102.55229,15,740,Art,January,Australia,AUD,14,No,32001,20,1
CID_05214,81719,89760.66978,43,89,Film,April,Canada,CAD,9,Yes,84928,49,1
CID_05215,77267,77098.34698,87,729,Games,August,Germany,AUD,11,No,84422,34,0
CID_05216,27037,14610.5186,23,659,Art,August,UK,USD,15,Yes,12099,21,0
CID_05217,82361,120338.8719,64,1109,Art,October,USA,GBP,4,Yes,91426,46,1
CID_05218,95512,93983.17793,70,1943,Art,July,Germany,CAD,8,No,13746,44,0
CID_05219,98332,94554.40752,28,1228,Art,September,Australia,EUR,10,Yes,2836,45,0
CID_05220,76724,103129.1718,59,1249,Games,May,USA,AUD,5,Yes,78535,10,1
CID_05221,4466,5056.331534,22,1053,Art,September,USA,EUR,1,No,95648,16,1
CID_05222,42382,50761.12607,16,1058,Games,July,UK,CAD,16,No,98557,37,1
CID_05223,97135,59319.84569,39,711,Music,March,USA,GBP,4,No,53938,28,0
CID_05224,8347,7845.374411,61,133,Technology,October,UK,CAD,14,No,16689,39,0
CID_05225,93613,76063.3106,84,858,Film,March,Australia,USD,16,Yes,29484,42,0
CID_05226,89486,113539.6608,34,48,Technology,August,Germany,USD,19,No,63032,40,1
CID_05227,43203,43527.08723,21,1622,Art,October,Canada,EUR,11,No,97150,36,1
CID_05228,56179,71710.66562,40,1352,Film,November,Canada,GBP,1,No,72662,9,1
CID_05229,86900,85227.02492,44,1438,Games,March,Canada,EUR,14,No,7503,25,0
CID_05230,61281,55048.38669,84,1850,Film,February,Canada,USD,13,No,95772,25,0
CID_05231,31768,35320.12425,83,278,Technology,December,Canada,AUD,10,No,5909,29,1
CID_05232,77293,84068.25205,17,1083,Art,June,USA,CAD,14,No,2177,1,1
CID_05233,82551,103044.7001,45,1820,Film,September,Canada,EUR,8,No,35290,44,1
CID_05234,87268,54969.52624,52,1563,Film,June,USA,AUD,12,No,57253,34,0
CID_05235,7367,5969.424577,65,1143,Film,August,Canada,USD,11,Yes,61597,29,0
CID_05236,88359,58703.4001,24,1577,Games,June,USA,EUR,4,Yes,8901,11,0
CID_05237,50881,28893.27784,51,1497,Games,July,USA,EUR,2,No,52590,43,0
CID_05238,91012,87184.20508,43,798,Art,August,USA,USD,0,No,1624,7,0
CID_05239,78501,80119.11544,32,1057,Music,April,Canada,USD,4,No,30571,17,1
CID_05240,26370,39319.1442,69,875,Film,February,Canada,AUD,6,Yes,99670,4,1
CID_05241,18836,20239.26534,84,1694,Film,August,UK,EUR,7,No,52021,45,1
CID_05242,77584,94792.17005,38,802,Games,December,USA,EUR,6,Yes,85636,46,1
CID_05243,97238,131050.2975,50,714,Music,July,USA,EUR,19,No,25920,12,1
CID_05244,72639,96107.98492,48,1409,Music,December,Australia,CAD,6,No,60424,47,1
CID_05245,92952,53705.90224,72,188,Music,November,Australia,GBP,15,Yes,15911,8,0
CID_05246,75026,112136.0158,23,1540,Technology,March,USA,EUR,6,No,72121,13,1
CID_05247,79941,54615.91509,39,1558,Games,January,UK,GBP,16,Yes,22656,11,0
CID_05248,16014,9902.721607,35,1076,Technology,May,Australia,AUD,7,No,37937,4,0
CID_05249,14721,20217.02857,82,1881,Technology,September,Canada,AUD,5,Yes,93656,37,1
CID_05250,88675,105728.7507,48,529,Film,July,UK,AUD,13,Yes,11012,14,1
CID_05251,22928,15601.64043,39,1544,Film,May,Australia,AUD,10,No,56336,26,0
CID_05252,40815,60237.96473,73,1060,Film,April,UK,CAD,6,Yes,66082,1,1
CID_05253,91459,114147.0655,77,1867,Games,February,UK,EUR,14,Yes,77919,1,1
CID_05254,99896,84602.19107,46,1443,Games,January,UK,USD,18,Yes,82325,31,0
CID_05255,47528,65961.41266,88,1301,Music,November,Germany,GBP,13,Yes,60642,0,1
CID_05256,59373,50465.43408,56,362,Technology,August,Canada,EUR,15,Yes,94529,11,0
CID_05257,76294,49147.44135,35,545,Film,October,UK,CAD,16,Yes,88794,7,0
CID_05258,62636,49119.65645,48,1274,Music,June,Canada,CAD,0,No,29031,12,0
CID_05259,32287,21180.2699,50,1901,Technology,February,UK,AUD,13,No,47015,39,0
CID_05260,89515,60090.90455,75,1267,Technology,June,UK,EUR,15,Yes,57485,2,0
CID_05261,70096,92860.56551,21,327,Music,June,UK,AUD,0,Yes,40896,6,1
CID_05262,87589,78344.48637,69,1522,Film,July,USA,EUR,0,Yes,79522,26,0
CID_05263,42037,34518.01429,59,117,Film,April,USA,EUR,4,No,20318,30,0
CID_05264,3446,4473.984736,53,1503,Art,January,USA,CAD,2,No,41668,30,1
CID_05265,90293,63658.56853,59,33,Music,November,Australia,AUD,7,No,91954,22,0
CID_05266,56602,35818.46532,82,837,Games,July,Canada,AUD,18,No,53804,23,0
CID_05267,33886,42821.53828,45,338,Games,March,UK,AUD,1,Yes,23652,15,1
CID_05268,83653,115319.6452,46,1012,Technology,August,USA,EUR,14,Yes,12503,46,1
CID_05269,34730,49739.47939,15,1270,Technology,June,Canada,AUD,18,Yes,91467,45,1
CID_05270,2640,3171.434189,89,1801,Art,June,Australia,AUD,8,No,23315,4,1
CID_05271,29999,28719.37747,24,406,Music,October,Australia,EUR,13,Yes,41723,26,0
CID_05272,82870,92134.39583,89,1539,Technology,November,Germany,CAD,5,Yes,58432,8,1
CID_05273,43252,53060.05667,59,1244,Music,October,USA,GBP,8,Yes,49865,16,1
CID_05274,95127,116602.3689,48,1723,Art,October,UK,GBP,8,No,40842,32,1
CID_05275,74947,92037.99608,21,1485,Games,November,USA,EUR,8,No,46327,49,1
CID_05276,45302,50059.0662,66,1389,Art,September,Germany,AUD,7,Yes,3252,44,1
CID_05277,89593,130969.0075,41,357,Art,January,UK,USD,5,No,93213,6,1
CID_05278,20177,10275.25271,79,752,Art,March,USA,GBP,1,No,84511,28,0
CID_05279,16139,16388.53807,60,616,Art,March,USA,USD,4,No,75107,21,1
CID_05280,72031,56164.00122,80,1980,Art,September,Canada,GBP,7,Yes,9093,43,0
CID_05281,15433,20891.65787,17,1524,Technology,March,UK,AUD,13,Yes,29229,42,1
CID_05282,68210,47144.475,47,57,Music,July,UK,CAD,5,Yes,674,14,0
CID_05283,48574,50259.59184,47,818,Music,October,Germany,USD,18,Yes,88021,10,1
CID_05284,72580,70536.81354,19,557,Games,December,Canada,GBP,0,Yes,27038,33,0
CID_05285,97596,62535.78411,17,1179,Music,August,UK,USD,6,Yes,48744,25,0
CID_05286,54162,60605.96705,45,149,Film,September,Germany,CAD,6,No,8923,24,1
CID_05287,70787,61863.45837,75,1409,Music,August,Canada,GBP,12,Yes,88959,25,0
CID_05288,15445,12540.6065,25,1123,Music,November,Germany,CAD,10,No,62337,1,0
CID_05289,27713,40601.081,83,223,Technology,July,Germany,CAD,13,Yes,40976,20,1
CID_05290,1751,1601.100909,77,941,Film,May,UK,EUR,10,Yes,44689,43,0
CID_05291,77953,48297.96863,21,1659,Music,October,Germany,GBP,8,No,85846,3,0
CID_05292,47664,57531.13251,68,948,Music,February,Canada,CAD,8,No,32359,17,1
CID_05293,1921,2512.771622,17,1173,Music,April,Canada,EUR,19,Yes,42874,34,1
CID_05294,22997,11851.84845,26,816,Film,November,USA,AUD,18,Yes,44214,21,0
CID_05295,34256,30101.41968,85,59,Music,December,Australia,USD,14,No,61259,29,0
CID_05296,12430,7641.523681,89,1635,Film,May,UK,USD,18,Yes,19353,46,0
CID_05297,63987,76697.98565,23,532,Games,March,UK,GBP,7,No,62583,34,1
CID_05298,21103,31264.10884,60,1540,Art,November,Canada,AUD,2,No,38061,49,1
CID_05299,36338,52811.6148,66,1902,Technology,January,USA,CAD,10,Yes,23342,2,1
CID_05300,78562,46334.7034,33,1515,Art,January,Germany,USD,6,Yes,50373,21,0
CID_05301,20553,14716.89842,52,309,Technology,January,Australia,AUD,15,No,41553,23,0
CID_05302,90585,122512.3257,44,1990,Film,October,Australia,EUR,3,No,56246,4,1
CID_05303,18067,26597.53437,33,169,Games,April,Germany,USD,11,No,15970,49,1
CID_05304,39537,25018.0777,51,1358,Technology,July,Australia,CAD,19,No,72653,24,0
CID_05305,39020,19707.05629,54,210,Art,March,Canada,AUD,2,No,2701,7,0
CID_05306,99597,107066.227,66,258,Art,December,Germany,GBP,9,Yes,66176,12,1
CID_05307,3365,1849.491666,62,1686,Technology,October,Canada,EUR,1,Yes,97200,47,0
CID_05308,51928,43032.5417,58,1793,Technology,June,Germany,CAD,1,No,63779,16,0
CID_05309,13572,18757.03637,82,767,Games,February,Canada,GBP,15,Yes,79369,27,1
CID_05310,30688,33067.82895,33,443,Film,August,USA,CAD,10,Yes,86392,23,1
CID_05311,27532,26839.31458,18,1170,Art,July,Germany,CAD,10,No,16168,22,0
CID_05312,44046,55075.09264,55,784,Art,November,Australia,AUD,6,No,53476,14,1
CID_05313,83071,113368.906,44,926,Film,June,Australia,AUD,4,No,22475,39,1
CID_05314,36256,20115.42747,36,858,Games,June,Germany,CAD,13,Yes,98789,47,0
CID_05315,39354,58839.43337,29,1233,Film,August,Australia,EUR,18,No,32059,47,1
CID_05316,94357,110263.7099,87,1505,Music,November,Germany,USD,15,No,94779,28,1
CID_05317,63028,69134.96239,41,142,Art,September,USA,AUD,3,Yes,82762,47,1
CID_05318,44063,41203.31486,52,1488,Games,August,USA,EUR,13,Yes,15180,34,0
CID_05319,56816,73499.91367,71,701,Music,October,USA,AUD,1,No,47657,43,1
CID_05320,71348,81101.78608,33,1429,Music,April,Germany,USD,17,No,82532,3,1
CID_05321,74587,79475.32543,82,358,Games,November,Canada,AUD,8,No,35036,1,1
CID_05322,17569,11805.67633,65,345,Games,October,Germany,GBP,10,Yes,27297,0,0
CID_05323,15958,17739.26261,86,736,Art,November,Canada,CAD,14,No,45558,0,1
CID_05324,2641,2516.698288,37,1011,Technology,November,Germany,GBP,15,Yes,4673,9,0
CID_05325,55368,67556.65414,74,105,Technology,June,Germany,CAD,18,No,12885,26,1
CID_05326,53376,77589.96835,19,1422,Technology,February,Germany,AUD,18,Yes,43131,32,1
CID_05327,22841,26586.91931,78,1196,Art,August,USA,EUR,12,Yes,542,40,1
CID_05328,86239,104144.7919,55,95,Art,October,USA,AUD,16,Yes,1673,33,1
CID_05329,45253,36949.95641,84,1221,Technology,April,Germany,USD,9,Yes,79308,33,0
CID_05330,1160,1665.361336,26,164,Film,July,Canada,USD,11,Yes,14858,42,1
CID_05331,97715,50934.54563,81,1537,Games,December,Germany,EUR,2,Yes,86091,11,0
CID_05332,1878,1130.18083,26,755,Music,January,USA,USD,1,Yes,94023,47,0
CID_05333,65750,40365.78885,82,32,Film,February,UK,EUR,1,No,25002,15,0
CID_05334,26823,26349.78301,54,1165,Games,February,Canada,EUR,16,No,84737,2,0
CID_05335,51723,38800.008,44,1538,Music,February,Germany,GBP,9,Yes,44318,9,0
CID_05336,48410,61693.04215,77,400,Art,June,UK,CAD,19,Yes,93343,19,1
CID_05337,9611,5333.875308,47,1842,Music,January,Canada,EUR,11,No,87475,30,0
CID_05338,4933,4360.610731,87,1901,Technology,April,Canada,CAD,13,No,11335,27,0
CID_05339,67094,68937.8338,49,1313,Film,June,Canada,EUR,6,No,4157,31,1
CID_05340,41253,43163.91285,88,1325,Film,August,USA,EUR,1,No,84206,42,1
CID_05341,98528,114921.2306,61,1989,Technology,November,Canada,USD,4,Yes,86090,41,1
CID_05342,37244,29725.06063,48,515,Technology,July,UK,GBP,14,No,67340,20,0
CID_05343,79960,64418.17533,15,1716,Film,July,Australia,CAD,6,Yes,36551,0,0
CID_05344,89765,49914.71255,26,393,Technology,September,UK,EUR,14,No,76744,22,0
CID_05345,25867,35347.49595,43,1827,Art,September,Germany,USD,0,No,60605,44,1
CID_05346,8900,9573.367167,28,1271,Games,September,USA,AUD,6,Yes,91551,2,1
CID_05347,27596,32871.02312,45,1071,Music,August,Germany,CAD,4,Yes,15618,24,1
CID_05348,24241,32368.90914,79,810,Art,March,Canada,GBP,2,Yes,16802,8,1
CID_05349,31769,39819.31658,85,1280,Games,December,Germany,USD,3,Yes,88851,0,1
CID_05350,43758,26454.87944,85,1191,Art,February,UK,EUR,3,No,35225,22,0
CID_05351,31521,25635.31357,64,840,Film,May,USA,USD,2,Yes,17582,16,0
CID_05352,14216,14105.72289,76,1219,Music,January,UK,USD,7,No,23338,30,0
CID_05353,91233,69397.3603,33,1442,Art,August,Canada,AUD,15,Yes,99624,47,0
CID_05354,60032,77686.11285,46,1654,Games,March,Germany,EUR,13,Yes,35649,4,1
CID_05355,19511,20476.44486,81,1121,Technology,January,UK,CAD,14,No,38983,30,1
CID_05356,63765,95095.78964,15,42,Games,December,USA,EUR,4,Yes,77380,44,1
CID_05357,28558,21689.67492,67,1116,Art,July,Australia,USD,1,No,62375,5,0
CID_05358,63775,34425.63973,30,1868,Music,May,Canada,AUD,5,Yes,91357,30,0
CID_05359,82978,92164.67605,61,94,Film,December,Canada,USD,17,Yes,89455,23,1
CID_05360,57632,45854.36178,32,727,Film,June,Australia,AUD,15,Yes,24129,27,0
CID_05361,65841,54062.98058,82,1958,Technology,June,Germany,GBP,19,No,47055,17,0
CID_05362,82955,83118.63836,26,1729,Art,December,Germany,CAD,19,Yes,14205,27,1
CID_05363,13911,18380.5903,65,1788,Art,November,Australia,USD,6,Yes,67471,25,1
CID_05364,37941,50436.03189,58,1186,Technology,June,Canada,CAD,4,No,13067,0,1
CID_05365,48728,39836.6822,20,280,Music,April,Germany,AUD,7,Yes,62280,45,0
CID_05366,40606,36644.49277,25,88,Music,June,Canada,AUD,11,Yes,81417,40,0
CID_05367,7686,7699.914814,61,1117,Technology,July,Germany,AUD,12,Yes,99212,18,1
CID_05368,78902,76613.52787,69,1326,Art,March,UK,USD,8,Yes,81559,27,0
CID_05369,18161,19982.49393,18,1167,Games,April,USA,AUD,10,Yes,50749,4,1
CID_05370,95265,87801.37343,50,344,Technology,March,Australia,GBP,1,No,41886,22,0
CID_05371,41570,42370.67228,15,205,Art,February,Australia,CAD,12,No,45969,18,1
CID_05372,46825,32040.26389,43,1447,Art,September,UK,EUR,18,No,81269,30,0
CID_05373,44223,44398.93417,16,1469,Music,December,Canada,AUD,13,No,19177,10,1
CID_05374,53522,39733.89573,44,1703,Art,September,UK,GBP,18,No,30364,21,0
CID_05375,98459,138734.7277,23,1365,Art,December,UK,USD,16,Yes,80620,32,1
CID_05376,33062,26700.631,44,1220,Music,July,Australia,AUD,14,Yes,37351,21,0
CID_05377,51545,66941.62083,39,1411,Games,December,Australia,USD,17,No,89093,34,1
CID_05378,8113,6561.790765,72,947,Games,February,USA,USD,3,Yes,54683,15,0
CID_05379,15912,19744.37857,72,1594,Technology,December,Australia,CAD,19,No,56698,0,1
CID_05380,70194,80901.37935,27,531,Music,May,Australia,EUR,8,No,17769,8,1
CID_05381,19120,23586.74415,34,949,Technology,March,Canada,GBP,16,No,20948,6,1
CID_05382,27069,35662.70775,36,1074,Games,January,Canada,GBP,6,Yes,25871,13,1
CID_05383,66524,99310.02866,89,1692,Art,October,USA,GBP,6,No,49736,48,1
CID_05384,62545,33250.71156,44,101,Music,August,Australia,AUD,10,No,59400,30,0
CID_05385,77000,48653.87367,50,368,Games,December,UK,EUR,16,Yes,12533,42,0
CID_05386,40761,21463.55481,56,38,Art,January,Germany,USD,11,Yes,27121,28,0
CID_05387,55713,70353.3512,69,520,Games,May,USA,EUR,5,No,5961,7,1
CID_05388,78865,65562.12545,31,1642,Music,November,Australia,USD,18,No,19231,31,0
CID_05389,9588,5677.450854,60,1159,Music,March,USA,AUD,1,No,52547,43,0
CID_05390,15436,21812.48176,85,1955,Film,March,Australia,AUD,0,Yes,10285,39,1
CID_05391,72651,49955.46415,30,1659,Technology,April,UK,CAD,10,Yes,62887,6,0
CID_05392,48690,59183.51965,32,1164,Film,March,Germany,CAD,15,No,25920,22,1
CID_05393,44879,44097.86809,50,1936,Music,January,Germany,USD,10,No,22543,39,0
CID_05394,34171,22427.11706,77,1095,Film,October,Germany,GBP,0,No,83525,16,0
CID_05395,85954,57352.2404,79,1886,Music,March,USA,AUD,15,Yes,39825,5,0
CID_05396,67176,98831.50784,74,724,Art,February,Germany,EUR,17,Yes,57331,26,1
CID_05397,98668,84985.6338,51,1977,Art,November,USA,EUR,12,Yes,38331,12,0
CID_05398,8831,4818.204164,85,301,Games,January,Canada,GBP,6,Yes,17788,6,0
CID_05399,84937,45077.24011,69,1841,Technology,October,Canada,CAD,8,Yes,72631,46,0
CID_05400,97674,100357.9364,37,1760,Music,October,Germany,USD,19,Yes,25188,14,1
CID_05401,40988,33919.5568,80,813,Technology,July,UK,CAD,15,Yes,90072,18,0
CID_05402,91964,46631.66366,83,1379,Technology,October,USA,GBP,4,No,82195,23,0
CID_05403,50663,30869.78234,87,261,Technology,September,Canada,USD,16,Yes,51748,34,0
CID_05404,89830,101907.0566,75,299,Games,December,USA,GBP,15,Yes,16161,8,1
CID_05405,80244,48470.06647,55,830,Games,January,USA,EUR,9,No,17256,39,0
CID_05406,50228,72027.58053,39,1907,Music,September,Canada,AUD,7,No,25526,10,1
CID_05407,84483,49013.45871,81,833,Art,March,Germany,EUR,6,No,10388,25,0
CID_05408,25213,17296.21647,55,397,Games,January,USA,GBP,4,No,94086,24,0
CID_05409,41529,54803.09145,69,1458,Art,June,USA,GBP,12,No,951,17,1
CID_05410,32793,18060.38816,40,1750,Technology,November,UK,USD,4,No,67400,45,0
CID_05411,26368,15341.86578,46,184,Games,November,UK,GBP,4,Yes,85278,9,0
CID_05412,16447,19320.4774,29,1891,Music,October,Germany,GBP,6,Yes,68903,38,1
CID_05413,25850,17666.17761,48,620,Film,March,UK,CAD,2,No,34869,5,0
CID_05414,94422,106158.2262,66,57,Music,September,UK,EUR,5,Yes,37453,28,1
CID_05415,71160,86686.28324,58,1486,Art,October,USA,USD,2,No,42521,8,1
CID_05416,63171,83286.97402,73,1282,Art,April,Germany,EUR,15,Yes,9932,38,1
CID_05417,56028,34962.51935,88,637,Games,September,USA,AUD,13,Yes,34524,14,0
CID_05418,61504,72407.17013,62,1334,Music,September,UK,CAD,13,Yes,95739,37,1
CID_05419,48099,62868.07519,50,134,Games,January,USA,EUR,7,Yes,85614,20,1
CID_05420,50488,32976.55541,80,931,Film,December,UK,CAD,15,Yes,31303,41,0
CID_05421,69113,37042.78541,41,1513,Art,October,Australia,USD,7,No,1273,11,0
CID_05422,33208,40250.69992,21,484,Music,May,USA,CAD,4,No,78089,46,1
CID_05423,91008,47335.70687,40,736,Technology,November,UK,EUR,7,Yes,60709,46,0
CID_05424,21691,15548.12203,84,1076,Film,July,Australia,EUR,2,Yes,91860,16,0
CID_05425,67595,61218.05066,15,758,Art,August,Canada,USD,2,Yes,24663,4,0
CID_05426,69341,41865.24179,20,1492,Music,July,Germany,EUR,15,No,90765,7,0
CID_05427,90656,45863.54709,83,1475,Art,February,UK,CAD,3,Yes,48319,42,0
CID_05428,98087,127542.221,29,970,Film,October,Australia,GBP,8,No,3169,3,1
CID_05429,83684,113571.6646,66,1903,Technology,January,Australia,CAD,6,No,26161,22,1
CID_05430,60687,63629.54652,38,65,Film,November,Australia,CAD,0,Yes,4650,4,1
CID_05431,26119,31599.48824,33,242,Art,June,Germany,GBP,16,Yes,35488,0,1
CID_05432,12000,7255.005794,52,40,Games,September,UK,EUR,17,No,91970,13,0
CID_05433,90730,53457.74954,74,1957,Art,July,USA,AUD,10,No,61112,19,0
CID_05434,81701,42193.96817,41,1169,Music,March,Australia,USD,12,No,64038,6,0
CID_05435,30617,18346.16568,37,870,Film,February,Australia,USD,19,Yes,29816,48,0
CID_05436,91019,56926.03311,89,1638,Art,April,Australia,AUD,19,No,85180,32,0
CID_05437,16435,8751.26858,40,223,Music,January,Canada,AUD,5,Yes,92795,1,0
CID_05438,54765,53692.0713,50,1648,Art,November,USA,GBP,0,No,73435,34,0
